product_desc,revenue,qty,mass_kg,transactions,cum_revenue,cum_pct,rank,abc_class
Eskort Creamy Peri Peri Pork Fillets p/kg,3480.81,38.0,34.07,32,97508528.52000004,99.21241869085102,902,C
Miami - Boerie Relish - With Chilli 450g,3467.29,157.0,70.65,121,97511995.81000005,99.21594656920612,903,C
Tropika Juice Pineapple 500ml,3455.5800000000004,184.0,92.0,154,97515451.39000005,99.21946253293754,904,C
Super C Energy Drink Apple 500ml,3451.67,331.0,165.5,245,97518903.06000005,99.22297451834456,905,C
Sandwich Ham 4 x 2.5kg,3427.0,5.0,50.0,2,97522330.06000005,99.22646140266139,906,C
Mini Viennas Combo Deal,3390.66,78.0,0.0,39,97525720.72000004,99.22991131196332,907,C
De Vries Choc Double Velvet 185g,3379.68,144.0,27.11,116,97529100.40000005,99.23335004939779,908,C
Toplay Large 6s,3376.32,283.0,169.8,102,97532476.72000004,99.2367853681187,909,C
Tropika Juice Pineapple 2 Lt,3375.44,117.0,234.0,85,97535852.16000004,99.24021979146225,910,C
MCC MIXED VEGETABLES 1Kg,3359.1600000000003,84.0,84.0,47,97539211.32000004,99.24363765032474,911,C
Clover Super M Banana 300ml,3333.21,233.0,69.89999999999999,183,97542544.53000003,99.24702910572995,912,C
CHIP 'N DIP 1000 ISLAND 250ml,3329.5299999999997,127.0,31.75,111,97545874.06000003,99.25041681682988,913,C
Super C Mixed Berry 500ml,3316.02,318.0,159.0,224,97549190.08000003,99.25379078185243,914,C
Switch - Creature Energy 500ml,3300.08,293.0,146.5,216,97552490.16000003,99.25714852833515,915,C
Eskort Deli Catering Bacon 1kg,3297.48,38.0,38.0,32,97555787.64000003,99.26050362938477,916,C
Loin Ribs Marinated 750g Unbranded,3294.8,40.0,30.0,2,97559082.44000003,99.26385600360335,917,C
Krush Mix Peach & Apricot 1l,3260.0,125.0,125.0,119,97562342.44000003,99.26717296971741,918,C
BC - 7 Up 600ml Sugar Free,3245.91,251.0,150.6,194,97565588.35000002,99.27047559961902,919,C
Miami - Braai Relish 410g,3228.42,216.0,88.56,128,97568816.77000003,99.2737604338957,920,C
Reboost Energy Watermelon 500ml,3211.9,308.0,154.0,241,97572028.67000003,99.27702845949746,921,C
Tropika Juice Peach 500ml,3210.4700000000003,169.0,84.5,138,97575239.14000003,99.280295030111,922,C
MCC PEAS 1Kg,3199.36,64.0,64.0,52,97578438.50000003,99.28355029658545,923,C
Jimmys Sweet Chilli  375ml,3195.02,76.0,28.85,73,97581633.52000003,99.28680114722155,924,C
Crown National Prego M/Club 375ml,3191.13,92.0,34.86,79,97584824.65000002,99.29004803988276,925,C
Coke NSNC 500ml,3178.37,229.0,114.5,164,97588003.02000003,99.2932819495723,926,C
RISI CHOICE ASSORTMENT 500GR,3173.31,73.0,36.5,51,97591176.33000003,99.29651071084207,927,C
CHIP 'N DIP CREAM CHEESE & CHIVES 250ml,3171.3199999999997,121.0,30.25,115,97594347.65000002,99.29973744733802,928,C
Beetroot 5kg,3154.7599999999998,47.0,235.0,17,97597502.41000003,99.3029473344601,929,C
Eskort Soup Combo Deal,3130.19,33.0,0.0,22,97600632.60000002,99.30613222223941,930,C
Krush Mix Orange Fusion 1l,3129.58,120.0,120.0,108,97603762.18000002,99.30931648935942,931,C
Festive Spiced Belly Roast,3127.66,21.0,27.67,18,97606889.84000002,99.31249880292883,932,C
Eskort Mini Cheese Viennas 350g x 12,3127.41,9.0,9.0,5,97610017.25000001,99.31568086212967,933,C
Chorizo Rings Peri Peri Packed p/kg,3120.17,59.0,12.870000000000001,39,97613137.42000002,99.3188555548168,934,C
Tropika Juice Tropical 500ml,3116.58,163.0,81.5,136,97616254.00000001,99.32202659477133,935,C
Eskort Deli Prime Cut Bacon 1 kg,3115.68,31.0,31.0,24,97619369.68000002,99.32519671899902,936,C
Krush Mix Crisp Apple 1l,3103.5099999999998,119.0,119.0,106,97622473.19000003,99.32835446056487,937,C
Crown national BBQ M/Club 375ml,3099.89,86.0,32.63,81,97625573.08000003,99.33150851887385,938,C
"RTE: 2 PC Chicken, Chips, Roll, Coleslaw",3090.59,78.0,0.0,54,97628663.67000003,99.33465311467215,939,C
RB - Lekker Rooi Tabaardsco 250ml,3074.6499999999996,47.0,11.75,45,97631738.32000004,99.33778149193061,940,C
RB - Lekker Groen Tabaardsco 250ml,3074.6499999999996,47.0,11.75,46,97634812.97000004,99.34090986918908,941,C
Champion French Polony 4 x 3Kg,3069.98,11.0,132.0,9,97637882.95000005,99.3440334948427,942,C
Gouda Flavoured Full Cream Processed Cheese 200g,3064.51,75.0,15.000000000000002,54,97640947.46000005,99.34715155491209,943,C
Coke Light 500ml,3060.14,221.0,110.5,173,97644007.60000005,99.35026516861892,944,C
Eskort Pork T-Bone Steak p/kg,3057.27,61.0,27.39,31,97647064.87000005,99.3533758621746,945,C
Eskort Sage Infused Sausages 600g,3054.4900000000002,41.0,24.599999999999998,30,97650119.36000004,99.35648372715181,946,C
Eskort Smoked Pork & Bean Soup 600g,3054.33,61.0,36.6,47,97653173.69000004,99.35959142933314,947,C
Clover Super M Cream Soda 300ml,3043.03,204.0,61.199999999999996,171,97656216.72000004,99.36268763405525,948,C
Sauce - a - Licious Worcester Sauce 500ml,3024.35,174.0,0.0,144,97659241.07000004,99.36576483235801,949,C
RTE: Chicken Wings Fries and toast,3011.34,92.0,0.0,79,97662252.41000004,99.36882879332056,950,C
Liverspread 250g Combo,2972.95,114.0,0.0,52,97665225.36000004,99.37185369344596,951,C
CHIP 'N DIP SWEET MUSTARD 250ml,2967.8799999999997,114.0,28.5,107,97668193.24000004,99.37487343497679,952,C
CREAMLINE FC MILK (LF) 1L,2947.79,221.0,221.0,107,97671141.03000005,99.37787273544961,953,C
RB - Kwaadbaard 125ml,2921.58,56.0,7.220000000000001,49,97674062.61000004,99.38084536792185,954,C
Eskort Sliced Chicken Polony 500g,2901.2599999999998,94.0,47.0,74,97676963.87000005,99.38379732531698,955,C
CHIP N DIP - MAYO 250ml,2889.66,111.0,27.75,99,97679853.53000005,99.38673748001057,956,C
Alb Sup Brown Sliced - 700g,2879.54,147.0,102.89999999999999,83,97682733.07000005,99.38966733786458,957,C
Spud Master Frozen Potato Chips 7mm 1.5Kg,2859.48,52.0,78.0,41,97685592.55000006,99.39257678518477,958,C
Kenny's Corn Fruit Chutney 80g,2839.9900000000002,172.0,13.76,140,97688432.54000005,99.39546640193147,959,C
CHIP 'N DIP GARLIC & HERB 250ml,2831.69,93.0,23.25,89,97691264.23000005,99.39834757364174,960,C
Sauce-a-licious Sweet Chilli 500ml,2830.02,87.0,43.5,65,97694094.25000004,99.40122704616999,961,C
Crown National Monkey Gland M/Club 375ml,2823.44,80.0,30.35,75,97696917.69000004,99.40409982371756,962,C
Butternut 10Kg,2819.77,51.0,510.0,21,97699737.46000004,99.40696886713457,963,C
Renown Liverspread 100g,2807.4,339.0,33.9,229,97702544.86000004,99.40982532439486,964,C
Monster Mucho Loco 500ml,2799.59,134.0,67.0,111,97705344.45000005,99.41267383518114,965,C
RTE Combo 10: 3 x Viennas & Chips 200g,2781.22,103.0,0.0,47,97708125.67000005,99.41550365496511,966,C
De Vries Choice Assortments 200g,2754.09,96.0,19.2,79,97710879.76000005,99.41830587067219,967,C
Tropika Juice Mango & Peach 500ml,2745.56,151.0,75.5,125,97713625.32000005,99.42109940732375,968,C
Refresh Apple 750ml,2744.75,406.0,304.5,272,97716370.07000005,99.42389211982116,969,C
Sauce-a-licious BBQ 500ml,2733.42,84.0,42.0,78,97719103.49000005,99.42667330433511,970,C
Crown National Garlic M/Club 375ml,2730.3900000000003,78.0,29.61,75,97721833.88000005,99.42945140590204,971,C
Eskort Marinated Loin Ribs 10 x 750g,2729.7,3.0,22.5,2,97724563.58000006,99.43222880541171,972,C
BC - Refreshhh 330ml Ginger Beer,2726.9900000000002,475.0,156.75,374,97727290.57000005,99.4350034475661,973,C
Tropika Juice Orange 500ml,2715.12,148.0,74.0,119,97730005.69000006,99.43776601230097,974,C
Refresh Ginger Beer 750ml,2706.49,388.0,291.0,258,97732712.18000005,99.44051979623286,975,C
Curry Brawn Combo Deal,2695.14,62.0,0.0,47,97735407.32000005,99.44326203183184,976,C
Janpap Braaipap 2.5Kg,2691.4700000000003,53.0,132.5,52,97738098.79000005,99.44600053330024,977,C
Refresh Cola 750ml,2685.7999999999997,392.0,294.0,266,97740784.59000005,99.44873326568954,978,C
Spare Rib 1Kg Combo Code,2678.17,11.0,0.0,9,97743462.76000005,99.45145823475018,979,C
Kenny's Corn Salt an Vinegar 80g,2674.8900000000003,162.0,12.96,125,97746137.65000005,99.45417986649522,980,C
Refresh Iron Brew 750ml,2661.43,397.0,297.75,256,97748799.08000006,99.45688780303661,981,C
Eskort Shopper Bag,2656.38,180.0,180.0,134,97751455.46000005,99.45959060133293,982,C
Eskort Vaya 3 Hamper 3Kg,2608.49,25.0,75.0,15,97754063.95000005,99.46224467278657,983,C
BC - Refreshhh 330ml Cream Soda,2591.61,428.0,141.24,310,97756655.56000005,99.46488156927455,984,C
Meaty Bone 2Kg Combo,2586.8799999999997,17.0,0.0,16,97759242.44000004,99.46751365310925,985,C
"RTE: Sandwich - Ham, Cheese and Tomato",2584.7400000000002,92.0,0.0,58,97761827.18000004,99.47014355954902,986,C
Reboost Blackcurrant 500ml,2554.97,245.0,122.5,199,97764382.15000004,99.47274317577983,987,C
Mexican Chilli Marinated Mini Ribs 2kg Bulk (8 x 2,2541.66,2.0,32.0,2,97766923.81000003,99.47532924942811,988,C
Combo Deal 8,2526.02,7.0,0.0,6,97769449.83000003,99.47789940977886,989,C
Eskort Snack Platter 6 x 1kg,2521.7,5.0,30.0,5,97771971.53000003,99.48046517464077,990,C
Sauce-a-licious Chinese Sweet&Sour 500ml,2519.5,78.0,39.0,57,97774491.03000003,99.48302870105927,991,C
De Vries Choco Rings 150g,2503.2,120.0,18.0,102,97776994.23000003,99.48557564264723,992,C
De Vries Ginger  200g,2489.25,191.0,38.2,125,97779483.48000003,99.48810839046914,993,C
Spath - Landjäger Sausage P/kg,2471.89,47.0,8.97,45,97781955.37000003,99.49062347493775,994,C
RTE: 4 x Footlong Russians & Chips,2460.56,26.0,13.0,12,97784415.93000004,99.4931270314229,995,C
RB - Groentrui Peri 250ml,2452.03,47.0,11.75,43,97786867.96000004,99.49562190885256,996,C
200g Diced Bacon Combo Deal,2434.57,28.0,0.0,14,97789302.53000003,99.49809902118146,997,C
RTE: Glazed Boneles Gammon P/kg,2430.7,69.0,16.43,33,97791733.23000003,99.50057219588497,998,C
Switch - Turkish Delight 500ml,2429.89,216.0,108.0,156,97794163.12000003,99.50304454643432,999,C
Thirsti Water Still 1.5LT,2424.08,186.0,279.0,124,97796587.20000003,99.50551098545817,1000,C
Renown French Polony 2Kg,2395.79,39.0,78.0,34,97798982.99000004,99.507948640135,1001,C
Kenny's corn honey mustard  80g,2394.2200000000003,145.0,11.6,108,97801377.21000004,99.51038469737719,1002,C
Pork Belly Trimmings 60/40,2383.63,23.0,37.05,20,97803760.84000003,99.5128099795669,1003,C
Switch - Creature Unicorn 500ml,2378.9,211.0,105.5,170,97806139.74000004,99.51523044910331,1004,C
Sauce-a-licious Honey & Mustard 500ml,2374.3900000000003,73.0,36.5,71,97808514.13000004,99.51764632983078,1005,C
Miami - Miami Piccalilli 380g,2367.22,60.0,22.8,54,97810881.35000004,99.52005491526775,1006,C
Krush Juice 100% Orange 6x200ml,2347.55,39.0,46.8,27,97813228.90000004,99.52244348698586,1007,C
Risi Six Love 200g,2345.64,180.0,36.0,148,97815574.54000004,99.52483011532813,1008,C
Switch - Pink Lemonade 500ml,2312.37,215.0,107.5,165,97817886.91000004,99.5271828923015,1009,C
De Vries Short Bread  200g,2300.06,98.0,19.6,86,97820186.97000004,99.5295231441666,1010,C
Butchery Vienna Specials Frankfurters,2279.8,64.0,45.99,25,97822466.77000004,99.53184278200305,1011,C
Budget Hamper Combo,2278.15,8.0,0.0,6,97824744.92000005,99.53416074100697,1012,C
Pepsi Cola 6 X 2Lt,2251.88,28.0,336.0,22,97826996.80000004,99.53645197096185,1013,C
Sauce-a-licious Secret Basting 500ml,2248.29,69.0,34.5,62,97829245.09000005,99.53873954818413,1014,C
"Garlic, Ginger & Danya Tub - 250g",2234.94,91.0,0.0,79,97831480.03000005,99.54101354212489,1015,C
RB - Baardjang Matige Tamatie Blatjang 350ml,2229.33,39.0,13.649999999999999,38,97833709.36000004,99.54328182803502,1016,C
Biltong - Babalas Mix P/Kg,2226.27,114.0,7.29,64,97835935.63000004,99.5455470004739,1017,C
Sunbake Cheese Rolls 6 pack,2206.18,94.0,47.0,71,97838141.81000005,99.54779173185474,1018,C
Tropika Can M/P 300ml,2202.52,169.0,50.699999999999996,109,97840344.33000004,99.55003273927974,1019,C
Eskort Kapana Polony 24 x 250g,2201.65,11.0,66.0,9,97842545.98000005,99.55227286150215,1020,C
Mustard Sauce 500ml - Sauce-A-Licious,2186.58,67.0,33.5,62,97844732.56000005,99.55449765038732,1021,C
BC - Refreshhh 330ml Iron Brew,2150.14,388.0,128.04,282,97846882.70000005,99.55668536251017,1022,C
BC - Refreshhh 330ml Apple,2142.46,371.0,122.43,259,97849025.16000004,99.55886526043062,1023,C
Renown Smoked Vienna 1Kg,2138.8,36.0,36.0,24,97851163.96000004,99.56104143439526,1024,C
Stoney 1.5L,2137.23,105.0,157.5,85,97853301.19000004,99.5632160109253,1025,C
SAMOOSA CHEESE & CORN 12s,2125.67,49.0,13.72,34,97855426.86000004,99.56537882545281,1026,C
Supreme Chicken NPC (9piece cut),2119.99,24.0,40.64,15,97857546.85000004,99.56753586072648,1027,C
Risi Marie  2kg,2109.7,31.0,62.0,7,97859656.55000004,99.56968242618991,1028,C
Risi Lemon Creams 175g,2098.04,161.0,27.580000000000002,134,97861754.59000005,99.5718171279034,1029,C
RTE: Rugby Platter x 2,2086.88,8.0,16.0,4,97863841.47000004,99.57394047460404,1030,C
Valpre Still Water 1.5Lt,2068.5099999999998,119.0,178.5,65,97865909.98000005,99.57604513030238,1031,C
Renown Smoked Vienna 500g,2051.45,77.0,38.5,34,97867961.43000005,99.57813242788971,1032,C
Renown Shoulder Bacon 200g,2048.85,90.0,18.0,34,97870010.28000005,99.58021708004394,1033,C
CHIP 'N DIP BBQ 250ml,2034.1399999999999,83.0,20.75,78,97872044.42000005,99.58228676515168,1034,C
Eskort Marinated Chicken Braai Burger 12x500g,2027.52,3.0,18.0,1,97874071.94000004,99.58434971457976,1035,C
Round Cut Bacon 25 x 200g,2013.9199999999998,5.0,25.0,2,97876085.86000004,99.58639882635781,1036,C
Clover Feta Cheese Traditional 400g,2008.38,33.0,13.200000000000001,27,97878094.24000004,99.5884423013284,1037,C
Krush Juice 100% 6 Fruits & Fibre 1Lt,2007.7,114.0,114.0,49,97880101.94000004,99.59048508441649,1038,C
Crown National Sweet Chilli M/Club 375ml,1966.3300000000002,55.0,20.88,53,97882068.27000004,99.59248577459411,1039,C
Eskort Deli Smoked Footlong Russian 1.2kg,1965.23,24.0,28.8,15,97884033.50000004,99.59448534555004,1040,C
Eskort Apricot Glitter Glaze 200g,1955.9499999999998,75.0,15.0,47,97885989.45000005,99.59647547434477,1041,C
Crown National - Safari Sauce 375ml,1940.2,55.0,20.9,55,97887929.65000005,99.59844957791977,1042,C
Crumbed Frikkadel Pieces 1.5Kg (Offcuts),1935.81,33.0,49.5,29,97889865.46000005,99.60041921478273,1043,C
EDFP - RIB Deal Loin,1912.94,11.0,0.0,6,97891778.40000005,99.60236558200917,1044,C
Janpap Braaipap 1Kg,1909.08,92.0,92.0,53,97893687.48000005,99.60430802178495,1045,C
Rooibaard Original 750ml,1904.2600000000002,15.0,11.25,14,97895591.74000005,99.60624555733474,1046,C
CHIP 'N DIP CREAMY PERI PERI 250ml,1903.84,73.0,18.25,70,97897495.58000006,99.60818266554537,1047,C
Bliss DY Chock Chip 250g,1896.01,143.0,35.75,84,97899391.59000006,99.61011180693245,1048,C
Clover Gouda 400g,1888.5300000000002,27.0,10.8,25,97901280.12000006,99.61203333761202,1049,C
Sauce-a-licious Thai Sweet Chilli 500ml,1884.0400000000002,58.0,29.0,54,97903164.16000007,99.61395029983213,1050,C
RTE: Chicken Schnitzel/Stips P/kg,1872.05,100.0,14.290000000000001,60,97905036.21000007,99.61585506253576,1051,C
Sauce-a-licious Monkeygland 500ml,1864.8700000000001,57.0,28.5,55,97906901.08000007,99.61775251977413,1052,C
Eskort Deli Chicken Sausage 1kg,1849.5900000000001,24.0,24.0,16,97908750.67000008,99.6196344300057,1053,C
Soft Drink Coke Light 440ml,1848.94,133.0,58.52,103,97910599.61000007,99.62151567887898,1054,C
Crown National Biltong Safari Shaker 100g,1847.78,92.0,9.200000000000001,79,97912447.39000008,99.62339574748212,1055,C
Marinated Mini Ribs Combo,1843.32,16.0,0.0,11,97914290.71000007,99.62527127815002,1056,C
Tasty Treats Cracker Mix 200g,1835.6799999999998,88.0,17.6,73,97916126.39000008,99.62713903531451,1057,C
De Vries Ginger Lemon 180g,1835.5500000000002,96.0,17.28,78,97917961.94000007,99.62900666020735,1058,C
Switch - Orange Bubblegum 500ml,1825.14,165.0,82.5,136,97919787.08000007,99.63086369319306,1059,C
Eskort Deli Jumbo Fankfurter 1.2kg,1817.25,21.0,25.2,19,97921604.33000007,99.63271269830679,1060,C
RB - Baardjang Groen Jalapeno Relish 350ml,1808.33,32.0,11.2,31,97923412.66000007,99.63455262755005,1061,C
Pork Meaty Bones 10x2kg Carton,1797.51,4.0,80.0,2,97925210.17000008,99.63638154772173,1062,C
Miami - Tomato & Onion Mix 410g,1790.3500000000001,107.0,43.87,59,97927000.52000007,99.63820318277766,1063,C
OF Legacy Shaker 120g,1783.23,108.0,12.959999999999999,87,97928783.75000007,99.64001757341678,1064,C
Sauce-a-licious Creamy Pepper 500ml,1779.6599999999999,41.0,20.5,37,97930563.41000007,99.64182833167278,1065,C
SPRINGROLL CHICKEN 12s,1773.73,34.0,10.540000000000001,28,97932337.14000008,99.64363305630636,1066,C
Risi Shortbread biscuits 180g,1772.55,120.0,21.599999999999998,102,97934109.69000007,99.64543658032031,1067,C
Tasty Treats Chezzy Bites Fruit Chutney 180g,1752.0900000000001,96.0,17.28,61,97935861.78000008,99.64721928681072,1068,C
Sauce-a-licious Barbados Twist 500ml,1747.5,40.0,20.0,37,97937609.28000008,99.64899732309426,1069,C
Creamline Full Cream Milk 1L,1743.91,109.0,109.0,76,97939353.19000007,99.65077170664517,1070,C
Pork Fat with Rind On P/Kg,1738.18,80.0,79.99,1,97941091.37000008,99.65254026006852,1071,C
MCC BUTTERNUT CHUNKS 1Kg,1719.6000000000001,40.0,40.0,32,97942810.97000007,99.65428990881998,1072,C
RTE: Sandwich - Ham and Cheese,1716.91,66.0,0.0,37,97944527.88000007,99.65603682056563,1073,C
Kenny's Pork Crackling Fruit Chutney 40g,1714.24,70.0,70.0,60,97946242.12000006,99.657781015655,1074,C
Clover Classic Custard 1L,1705.62,54.0,54.0,42,97947947.74000007,99.65951644011619,1075,C
Switch Envy 500ml,1696.5700000000002,151.0,75.5,132,97949644.31000006,99.66124265643523,1076,C
RTE: Spinach Moroho P/Kg,1694.71,41.0,32.48,26,97951339.02000006,99.66296698025215,1077,C
Kenny's Pork Crackling BBQ 40g,1689.03,69.0,69.0,66,97953028.05000006,99.66468552481523,1078,C
BC - Refreshhh 330ml Cola,1687.43,293.0,96.69,232,97954715.48000006,99.66640244141948,1079,C
RTE: Sunday Lunch Plate,1674.52,20.0,0.0,44,97956390.00000006,99.66810622243092,1080,C
Thirsti Water Sports Cap 750ml,1672.06,148.0,111.0,106,97958062.06000006,99.66980750045566,1081,C
Eskort Deli Streaky Bacon 1kg,1669.44,12.0,12.0,11,97959731.50000006,99.67150611269783,1082,C
Coka Cola NCNS 440ml,1655.98,125.0,55.0,87,97961387.48000006,99.67319102973634,1083,C
Farmers Deli Streaky bacon 250g,1650.5300000000002,190.0,47.5,7,97963038.01000006,99.67487040154009,1084,C
Red Viennas 24 x 250g,1627.0,4.0,24.0,3,97964665.01000006,99.6765258321743,1085,C
Crown National - OREGANUM WHOLE 50G,1610.34,93.0,4.65,84,97966275.35000007,99.67816431168724,1086,C
Tropika Can P/A 300ml,1602.99,123.0,36.9,84,97967878.34000006,99.67979531276427,1087,C
Festive Spiced Loin Roast,1600.57,13.0,15.33,11,97969478.91000006,99.68142385155359,1088,C
Eskort Cranberry Glitter Glaze 200g,1590.84,61.0,12.200000000000001,36,97971069.75000006,99.68304249031827,1089,C
Tropika Juice Cool Red 500ml,1587.01,89.0,44.5,72,97972656.76000006,99.68465723215652,1090,C
Eskort Deli Cheese Griller 6 x 1kg,1581.66,3.0,18.0,1,97974238.42000006,99.68626653050742,1091,C
RTE: Sandwich - Bacon and Cheese,1577.9,54.0,0.0,25,97975816.32000007,99.68787200315509,1092,C
Catercorp Bottled Jalapeno Sliced 375g,1576.3000000000002,49.0,18.59,46,97977392.62000006,99.68947584784392,1093,C
CHIP 'N DIP SWEET CHILLI 250ml,1562.98,66.0,16.5,57,97978955.60000007,99.6910661397755,1094,C
Crown National Basting M/Club 375ml,1562.1100000000001,43.0,16.34,43,97980517.71000007,99.69265554650445,1095,C
Nou gaan ons Braai Spice 200g,1556.17,50.0,0.0,43,97982073.88000007,99.69423890943628,1096,C
Eskort Buckwurst 10 x 375g,1549.1399999999999,4.0,15.0,3,97983623.02000007,99.69581511952399,1097,C
Crown National Egte Sosatie M/Club 375ml,1537.85,43.0,16.21,22,97985160.87000006,99.69737984232721,1098,C
Chief Chicken Polony 6 x 1 Kg,1535.05,7.0,42.0,2,97986695.92000006,99.69894171620247,1099,C
Peppadew Vegetable Atchar - Mild 400g,1532.65,46.0,18.400000000000002,40,97988228.57000007,99.7005011481395,1100,C
Marinated Rib Burger FR 12 x 500g,1532.52,3.0,18.0,2,97989761.09000006,99.70206044780487,1101,C
Nandos - PERI PERI HOT 250ML,1521.45,35.0,8.75,31,97991282.54000007,99.7036084840301,1102,C
Streaky Bacon 5 x 1kg,1502.94,3.0,15.0,2,97992785.48000006,99.70513768680661,1103,C
Sauce-a-licious Mango Chutney 500ml,1499.82,31.0,15.5,31,97994285.30000006,99.7066637150634,1104,C
RTE: 2 x Monkey Gland Burger & Chips,1486.84,16.0,8.0,12,97995772.14000006,99.70817653650421,1105,C
Polony 80g Combo,1484.1999999999998,122.0,0.0,21,97997256.34000006,99.70968667181296,1106,C
Thirsti Water Sparkling 1.5LT,1472.61,113.0,169.5,86,97998728.95000006,99.71118501459493,1107,C
Bliss DY Strawberry 250g,1470.16,114.0,28.5,73,98000199.11000006,99.71268086456493,1108,C
Switch Epic 500 ml,1435.78,128.0,64.0,106,98001634.89000006,99.71414173376961,1109,C
Onion 3kg,1419.54,46.0,138.0,32,98003054.43000007,99.71558607919218,1110,C
Renown French Polony 750g,1411.07,49.0,36.75,41,98004465.50000006,99.71702180660768,1111,C
De Vries Yoghurt Double Velvet 185g,1408.1999999999998,60.0,11.33,52,98005873.70000006,99.71845461387204,1112,C
Red Cherry Blast 500ml - Sauce-A-Licious,1404.0,35.0,17.5,33,98007277.70000006,99.71988314774447,1113,C
Eskort Deli Cheese Russian 800g,1399.78,23.0,18.400000000000002,18,98008677.48000006,99.72130738787548,1114,C
Crown National Sweet & Sour M/Club 375ml,1396.9,40.0,15.2,40,98010074.38000007,99.72272869768062,1115,C
Rooibaard Groentrui 750ml,1382.53,12.0,9.0,12,98011456.91000007,99.72413538638052,1116,C
Soft Drink Coke Zero 2 Lt,1376.67,72.0,72.0,51,98012833.58000007,99.72553611268121,1117,C
Crown National - MIXED HERBS 50G,1366.1399999999999,79.0,3.95,69,98014199.72000007,99.72692612497785,1118,C
Carrot 5kg Value,1364.8600000000001,39.0,195.0,13,98015564.58000007,99.72831483490744,1119,C
SAUSAGE ROLLS 30s,1356.42,13.0,19.5,12,98016921.00000007,99.7296949573542,1120,C
Legacy Bafana Doy Pack 200g,1355.6,120.0,24.0,62,98018276.60000007,99.73107424547206,1121,C
Kenny's Pork Crackling Plain per kg,1339.67,39.0,4.7700000000000005,35,98019616.27000007,99.73243732522481,1122,C
Sliced Chopped Ham Roll 12 x 180g,1326.9,9.0,19.439999999999998,2,98020943.17000008,99.73378741183119,1123,C
Kenny's Pork Crackling Sweet Chilli 40g,1325.67,54.0,54.0,49,98022268.84000008,99.7351362469442,1124,C
Eskort Mini Frikkadels 350g Promo,1321.6100000000001,19.0,0.0,14,98023590.45000008,99.73648095111169,1125,C
Bosveld - Lighter Balls 10p,1319.65,46.0,11.5,34,98024910.10000008,99.7378236610296,1126,C
Sunbake Hotdog Rolls 6,1314.05,72.0,25.919999999999998,46,98026224.15000008,99.73916067309162,1127,C
Gourmet Prego Steak p/kg (6x1kg),1313.93,13.0,12.73,6,98027538.08000009,99.74049756305673,1128,C
Sauce-a-licious Caribbean Island 500ml,1313.66,31.0,15.5,28,98028851.74000008,99.74183417830378,1129,C
Tropika Can Orange 300ml,1303.22,100.0,30.0,73,98030154.96000008,99.74316017111947,1130,C
Eskort Crumbed Pork Schnitzel 9 x 500g,1297.97,3.0,13.5,3,98031452.93000008,99.74448082219524,1131,C
Switch - Ginger Pine 500Ml,1284.5,119.0,59.5,99,98032737.43000008,99.74578776789265,1132,C
Clover Creamel Creamer 750g,1281.38,34.0,25.5,25,98034018.81000008,99.74709153907033,1133,C
Premium - Pork Fillet Creamy Mild Peri Peri p/kg,1270.51,15.0,12.45,15,98035289.32000008,99.7483842503027,1134,C
Miami: Hammy Relish Smokey BBQ 450g,1257.78,55.0,24.75,40,98036547.10000008,99.74966400908765,1135,C
Mini Ribs Marinated Bulk 8 x 2kg,1254.71,1.0,16.0,1,98037801.81000008,99.75094064422659,1136,C
Eskort Sliced Sandwich Ham 500g (FZN),1243.25,22.0,11.0,19,98039045.06000008,99.75220561911044,1137,C
Soft Drink Lemon Twist 2 Lt,1239.85,66.0,132.0,30,98040284.91000007,99.75346713458174,1138,C
Eskort Chicken & Cheese Vienna 12 x 500g,1238.98,3.0,18.0,2,98041523.89000008,99.75472776485046,1139,C
De Vries Choc Chip Cookies 150g,1238.6100000000001,57.0,8.549999999999999,52,98042762.50000007,99.75598801865368,1140,C
Switch Energy Sour Worms 500ml,1232.46,113.0,45.0,102,98043994.96000007,99.75724201499017,1141,C
Sauce-a-licious BH Basting 500ml,1227.63,38.0,19.0,34,98045222.59000006,99.75849109692592,1142,C
Extra Lean Pork Mince 500g,1221.53,25.0,12.5,16,98046444.12000006,99.75973397226866,1143,C
Eskort Gammon Sausage P/Kg,1221.07,20.0,10.860000000000001,16,98047665.19000006,99.76097637957322,1144,C
Rooibaard Groentrui 375ml,1218.08,16.0,6.07,14,98048883.27000006,99.76221574462973,1145,C
Eskort Braai Bacon 10 x 450g,1217.22,2.0,9.0,1,98050100.49000005,99.76345423465835,1146,C
Peppadew Mango Atchar- Hot 400g,1214.45,36.0,14.4,29,98051314.94000006,99.76468990628327,1147,C
Sliced Chicken Polony 12 x 180g,1209.92,8.0,17.28,7,98052524.86000006,99.76592096874974,1148,C
Crown National Texan Steak Shaker 100g,1203.85,55.0,5.5,52,98053728.71000005,99.7671458551474,1149,C
Alb Sup White Rolls - 6x60g,1196.97,51.0,18.36,38,98054925.68000005,99.76836374132212,1150,C
Power Super Maize Meal 2.5Kg,1189.61,39.0,97.5,32,98056115.29000005,99.76957413888621,1151,C
Predator Gold Strike,1183.8500000000001,143.0,71.5,44,98057299.14000005,99.77077867579851,1152,C
MCC DICED CARROTS 1Kg,1183.68,32.0,32.0,29,98058482.82000005,99.77198303974019,1153,C
TT-Custard Flavour Filled Biscuits 80g,1173.35,193.0,15.44,138,98059656.17000005,99.77317689317269,1154,C
